"id","user_id","date","original_bill_number","internal_bill_number","amount","vat_code","client_details","system_details","created_at","updated_at","deleted_at"
745,1,"2018-10-31","2018-10-31-1","2018-10-31-1","-87,32",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 70,73], 1406 [EUR 16,59] <-- 1800 Bank [EUR 87,32]","2019-10-31 13:39:19","2019-10-31 13:39:19",NULL
744,1,"2018-10-15","2018-10-15-4","2018-10-15-4","-20,99",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 17,00], 1406 [EUR 3,99] <-- 1800 Bank [EUR 20,99]","2019-10-31 13:38:54","2019-10-31 13:38:54",NULL
743,1,"2018-10-15","2018-10-15-3","2018-10-15-3","-78,78",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 63,81], 1406 [EUR 14,97] <-- 1800 Bank [EUR 78,78]","2019-10-31 13:38:47","2019-10-31 13:38:47",NULL
742,1,"2018-09-30","2018-09-30-3","2018-09-30-3","-75,49",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 61,15], 1406 [EUR 14,34] <-- 1800 Bank [EUR 75,49]","2019-10-31 13:38:26","2019-10-31 13:38:26",NULL
741,1,"2018-09-15","2018-09-15-3","2018-09-15-3","-161,36",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 130,70], 1406 [EUR 30,66] <-- 1800 Bank [EUR 161,36]","2019-10-31 13:38:00","2019-10-31 13:38:00",NULL
740,1,"2018-08-31","2018-08-31-3","2018-08-31-3","-79,65",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 64,52], 1406 [EUR 15,13] <-- 1800 Bank [EUR 79,65]","2019-10-31 13:37:31","2019-10-31 13:37:31",NULL
739,1,"2018-08-15","2018-08-15-4","2018-08-15-4","-10,06",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 8,15], 1406 [EUR 1,91] <-- 1800 Bank [EUR 10,06]","2019-10-31 13:37:03","2019-10-31 13:37:03",NULL
738,1,"2018-08-15","2018-08-15-3","2018-08-15-3","-203,90",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 165,16], 1406 [EUR 38,74] <-- 1800 Bank [EUR 203,90]","2019-10-31 13:36:55","2019-10-31 13:36:55",NULL
737,1,"2018-07-31","2018-07-31-3","2018-07-31-3","-50,93",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 41,25], 1406 [EUR 9,68] <-- 1800 Bank [EUR 50,93]","2019-10-31 13:36:30","2019-10-31 13:36:30",NULL
736,1,"2018-07-15","2018-07-15-1","2018-07-15-1","-64,71",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 52,42], 1406 [EUR 12,29] <-- 1800 Bank [EUR 64,71]","2019-10-31 13:35:53","2019-10-31 13:35:53",NULL
735,1,"2018-06-30","2018-06-30-1","2018-06-30-1","-118,85",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 96,27], 1406 [EUR 22,58] <-- 1800 Bank [EUR 118,85]","2019-10-31 13:35:29","2019-10-31 13:35:29",NULL
734,1,"2018-05-31","2018-05-31-1","2018-05-31-1","-101,21",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 81,98], 1406 [EUR 19,23] <-- 1800 Bank [EUR 101,21]","2019-10-31 13:34:57","2019-10-31 13:34:57",NULL
733,1,"2018-05-15","2018-05-15-1","2018-05-15-1","-64,69",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 52,40], 1406 [EUR 12,29] <-- 1800 Bank [EUR 64,69]","2019-10-31 13:34:33","2019-10-31 13:34:33",NULL
732,1,"2018-04-30","2018-04-30-5","2018-04-30-5","-100,88",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 81,71], 1406 [EUR 19,17] <-- 1800 Bank [EUR 100,88]","2019-10-31 13:34:07","2019-10-31 13:34:07",NULL
731,1,"2018-04-15","2018-04-15-4","2018-04-15-4","-7,70",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 6,24], 1406 [EUR 1,46] <-- 1800 Bank [EUR 7,70]","2019-10-31 13:33:41","2019-10-31 13:33:41",NULL
730,1,"2018-04-15","2018-04-15-3","2018-04-15-3","-111,91",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 90,65], 1406 [EUR 21,26] <-- 1800 Bank [EUR 111,91]","2019-10-31 13:33:30","2019-10-31 13:33:30",NULL
729,1,"2018-03-31","2018-03-31-5","2018-03-31-5","-225,44",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 182,61], 1406 [EUR 42,83] <-- 1800 Bank [EUR 225,44]","2019-10-31 13:32:53","2019-10-31 13:32:53",NULL
728,1,"2018-03-15","2018-03-15-7","2018-03-15-7","-214,62",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 173,84], 1406 [EUR 40,78] <-- 1800 Bank [EUR 214,62]","2019-10-31 13:32:23","2019-10-31 13:32:23",NULL
727,1,"2018-03-15","2018-03-15-6","2018-03-15-6","-51,93",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 42,06], 1406 [EUR 9,87] <-- 1800 Bank [EUR 51,93]","2019-10-31 13:32:07","2019-10-31 13:32:07",NULL
726,1,"2018-02-28","2018-02-28-5","2018-02-28-5","-319,53",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 258,82], 1406 [EUR 60,71] <-- 1800 Bank [EUR 319,53]","2019-10-31 13:31:38","2019-10-31 13:31:38",NULL
725,1,"2018-02-15","2018-02-15-4","2018-02-15-4","-144,47",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 117,02], 1406 [EUR 27,45] <-- 1800 Bank [EUR 144,47]","2019-10-31 13:31:14","2019-10-31 13:31:14",NULL
724,1,"2018-01-31","2018-01-31-4","2018-01-31-4","-63,81",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 51,69], 1406 [EUR 12,12] <-- 1800 Bank [EUR 63,81]","2019-10-31 13:30:46","2019-10-31 13:30:46",NULL
723,1,"2018-01-15","2018-01-15-4","2018-01-15-4","-193,75",9,"Diesel / TotalCard","5400 Wareneingang 19% Vorsteuer [EUR 156,94], 1406 [EUR 36,81] <-- 1800 Bank [EUR 193,75]","2019-10-31 13:29:53","2019-10-31 13:29:53",NULL
721,1,"2018-03-26","2018-03-26-7","2018-03-26-7","-117,91",9,"Werkstattreparatur B-E4305, ABS Fahrzeugtechnik GmbH","5906 Fremdleistungen 19% Vorsteuer [EUR 95,51], 1406 [EUR 22,40] <-- 1600 Kasse [EUR 117,91]","2019-10-31 12:26:46","2019-10-31 12:26:46",NULL
720,1,"2018-03-26","2018-03-26-6","2018-03-26-6","-66,64",9,"Werkstattreparatur B-E4305, ABS Fahrzeugtechnik GmbH","5906 Fremdleistungen 19% Vorsteuer [EUR 53,98], 1406 [EUR 12,66] <-- 1600 Kasse [EUR 66,64]","2019-10-31 12:26:10","2019-10-31 12:26:10",NULL
719,1,"2018-06-24","2018-06-24-4","2018-06-24-4","-112,31",9,"Werkstattreparatur B-E4305, Taxi","5906 Fremdleistungen 19% Vorsteuer [EUR 90,97], 1406 [EUR 21,34] <-- 1600 Kasse [EUR 112,31]","2019-10-31 12:24:47","2019-10-31 12:24:47",NULL
718,1,"2018-04-07","2018-04-07-4","2018-04-07-4","-386,75",9,"Werkstattreparatur B-E4305, Taxi","5906 Fremdleistungen 19% Vorsteuer [EUR 313,27], 1406 [EUR 73,48] <-- 1600 Kasse [EUR 386,75]","2019-10-31 12:24:10","2019-10-31 12:24:10",NULL
717,1,"2018-03-12","2018-03-12-4","2018-03-12-4","-157,08",9,"Hale NFC USB-Reader, Fahrerkarte, Unternehmerkarte","5400 Wareneingang 19% Vorsteuer [EUR 127,23], 1406 [EUR 29,85] <-- 1600 Kasse [EUR 157,08]","2019-10-31 12:23:01","2019-10-31 12:23:01",NULL
716,1,"2018-02-26",5233,"2018-02-26-4","-952,00",9,"Taxifolierung in RAL 1015","5906 Fremdleistungen 19% Vorsteuer [EUR 771,12], 1406 [EUR 180,88] <-- 1600 Kasse [EUR 952,00]","2019-10-31 12:21:13","2019-10-31 12:21:13",NULL
715,1,"2018-02-27","2018-02-27-2","2018-02-27-2","-385,56",9,"Konformitätsbewertungsantrag, Taxameterprogrammierung","5906 Fremdleistungen 19% Vorsteuer [EUR 312,30], 1406 [EUR 73,26] <-- 1600 Kasse [EUR 385,56]","2019-10-31 12:19:42","2019-10-31 12:20:06",NULL
714,1,"2018-02-28","2018-02-28-4","2018-02-28-4","-18,00",9,"TÜV Rheinland / BoKraft","5906 Fremdleistungen 19% Vorsteuer [EUR 14,58], 1406 [EUR 3,42] <-- 1600 Kasse [EUR 18,00]","2019-10-31 12:18:01","2019-10-31 12:18:01",NULL
713,1,"2018-04-17","0572792","2018-04-17-5","-20,83",9,"Ersatzteile/Taxibedarf","5400 Wareneingang 19% Vorsteuer [EUR 16,87], 1406 [EUR 3,96] <-- 1600 Kasse [EUR 20,83]","2019-10-31 12:10:16","2019-10-31 12:10:16",NULL
712,1,"2018-02-07","0566650","2018-02-07-5","-65,45",9,"Ersatzteile/Taxibedarf","5400 Wareneingang 19% Vorsteuer [EUR 53,01], 1406 [EUR 12,44] <-- 1600 Kasse [EUR 65,45]","2019-10-31 12:09:14","2019-10-31 12:09:14",NULL
711,1,"2018-02-28","Kassenbeleg-Nr.: 309833","2018-02-28-3","-3,40",9,"Taxizubehör/Taxibedarf","5400 Wareneingang 19% Vorsteuer [EUR 2,75], 1406 [EUR 0,65] <-- 1600 Kasse [EUR 3,40]","2019-10-31 12:07:23","2019-10-31 12:07:23",NULL
710,1,"2018-01-29","2018-01-29-5","2018-01-29-5","-5,00",8,"Fehlfahrt","4300 Erlöse 7% USt. [EUR 4,65], 3801 [EUR 0,35] <-- 1600 Kasse [EUR 5,00]","2019-10-31 12:05:34","2019-10-31 12:05:34",NULL
709,1,"2018-03-23","2018-03-23-4","2018-03-23-4","-6,10",8,"Fehlfahrt","4300 Erlöse 7% USt. [EUR 5,67], 3801 [EUR 0,43] <-- 1600 Kasse [EUR 6,10]","2019-10-31 12:04:47","2019-10-31 12:04:47",NULL
708,1,"2018-02-10","2018-02-10-3","2018-02-10-3","-10,00",9,"20x Toilettenwertbons für Taxiunternehmer","5906 Fremdleistungen 19% Vorsteuer [EUR 8,10], 1406 [EUR 1,90] <-- 1600 Kasse [EUR 10,00]","2019-10-31 12:00:57","2019-10-31 12:00:57",NULL
707,1,"2018-04-04","2018-04-04-6","2018-04-04-6","-10,00",9,"20x Toilettenwertbons für Taxiunternehmer","5906 Fremdleistungen 19% Vorsteuer [EUR 8,10], 1406 [EUR 1,90] <-- 1600 Kasse [EUR 10,00]","2019-10-31 12:00:37","2019-10-31 12:00:37",NULL
706,1,"2018-05-23","2018-05-23-4","2018-05-23-4","-8,90",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 7,21], 1406 [EUR 1,69] <-- 1600 Kasse [EUR 8,90]","2019-10-31 11:58:05","2019-10-31 11:58:05",NULL
705,1,"2018-02-07","2018-02-07-4","2018-02-07-4","-8,90",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 7,21], 1406 [EUR 1,69] <-- 1600 Kasse [EUR 8,90]","2019-10-31 11:57:46","2019-10-31 11:57:46",NULL
704,1,"2018-04-30","2018-04-30-4","2018-04-30-4","-9,90",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 8,02], 1406 [EUR 1,88] <-- 1600 Kasse [EUR 9,90]","2019-10-31 11:57:07","2019-10-31 11:57:07",NULL
703,1,"2018-04-04","2018-04-04-5","2018-04-04-5","-6,50",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 5,26], 1406 [EUR 1,24] <-- 1600 Kasse [EUR 6,50]","2019-10-31 11:56:41","2019-10-31 11:56:41",NULL
702,1,"2018-03-29","2018-03-29-4","2018-03-29-4","-8,90",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 7,21], 1406 [EUR 1,69] <-- 1600 Kasse [EUR 8,90]","2019-10-31 11:56:13","2019-10-31 11:56:13",NULL
701,1,"2018-03-01","KK:14876","2018-03-01-2","-25,00",0,"LABO - Fahrzeugwechselgebühr","6430 Sonstige Abgaben [EUR 25,00] <-- 1600 Kasse [EUR 25,00]","2019-10-30 20:27:13","2019-10-30 20:27:42",NULL
700,1,"2018-03-09","2018-03-09-6","2018-03-09-6","-6,79",0,"Arzneimittel","2280 Außergewöhnliche Belastungen [EUR 6,79] <-- 1600 Kasse [EUR 6,79]","2019-10-30 20:23:21","2019-10-30 20:24:11",NULL
699,1,"2018-01-08","2018-01-08-2","2018-01-08-2","-6,47",9,"Betriebsbedarf","5400 Wareneingang 19% Vorsteuer [EUR 5,24], 1406 [EUR 1,23] <-- 1600 Kasse [EUR 6,47]","2019-10-30 20:22:32","2019-10-30 20:22:32",NULL
698,1,"2018-01-08","2018-01-08-1","2018-01-08-1","-2,90",0,"Porto","6800 Porto [EUR 2,90] <-- 1600 Kasse [EUR 2,90]","2019-10-30 20:21:45","2019-10-30 20:21:45",NULL
697,1,"2018-03-17","2018-03-17-11","2018-03-17-11","-2,15",0,"Porto","6800 Porto [EUR 2,15] <-- 1600 Kasse [EUR 2,15]","2019-10-30 20:20:44","2019-10-30 20:20:44",NULL
696,1,"2018-03-08","2018-03-08-5","2018-03-08-5","-1,20",0,"Porto","6800 Porto [EUR 1,20] <-- 1600 Kasse [EUR 1,20]","2019-10-30 20:20:23","2019-10-30 20:20:23",NULL
695,1,"2018-01-15","2018-01-15-3","2018-01-15-3","-6,99",0,"Porto","6800 Porto [EUR 6,99] <-- 1600 Kasse [EUR 6,99]","2019-10-30 20:19:54","2019-10-30 20:19:54",NULL
694,1,"2018-04-06","2018-04-06-7","2018-04-06-7","-7,00",0,"Porto","6800 Porto [EUR 7,00] <-- 1600 Kasse [EUR 7,00]","2019-10-30 20:19:08","2019-10-30 20:19:08",NULL
693,1,"2018-04-04","2018-04-04-4","2018-04-04-4","-2,60",0,"Porto","6800 Porto [EUR 2,60] <-- 1600 Kasse [EUR 2,60]","2019-10-30 20:18:30","2019-10-30 20:18:30",NULL
692,1,"2018-01-01","2018-01-01-7","2018-01-01-7","-6,00",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 4,86], 1406 [EUR 1,14] <-- 1600 Kasse [EUR 6,00]","2019-10-30 20:15:13","2019-10-30 20:15:13",NULL
691,1,"2018-06-04","2018-06-04-5","2018-06-04-5","-5,99",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 4,85], 1406 [EUR 1,14] <-- 1600 Kasse [EUR 5,99]","2019-10-30 20:14:52","2019-10-30 20:14:52",NULL
690,1,"2018-02-26","2018-02-26-3","2018-02-26-3","-7,60",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 6,16], 1406 [EUR 1,44] <-- 1600 Kasse [EUR 7,60]","2019-10-30 20:14:15","2019-10-30 20:14:15",NULL
689,1,"2018-02-26","2018-02-26-2","2018-02-26-2","-7,60",9,"Taxiwäsche","5906 Fremdleistungen 19% Vorsteuer [EUR 6,16], 1406 [EUR 1,44] <-- 1600 Kasse [EUR 7,60]","2019-10-30 20:13:41","2019-10-30 20:13:41",NULL
688,1,"2018-04-05","2018-04-05-5","2018-04-05-5","-2,49",9,"Betriebsbedarf","5400 Wareneingang 19% Vorsteuer [EUR 2,02], 1406 [EUR 0,47] <-- 1600 Kasse [EUR 2,49]","2019-10-30 20:12:28","2019-10-30 20:12:28",NULL
687,1,"2018-06-13","2018-06-13-3","2018-06-13-3","-12,00",9,"Betriebsbedarf","5400 Wareneingang 19% Vorsteuer [EUR 9,72], 1406 [EUR 2,28] <-- 1600 Kasse [EUR 12,00]","2019-10-30 20:11:45","2019-10-30 20:11:45",NULL
686,1,"2018-03-20","2018-03-20-4","2018-03-20-4","-5,99",9,"Betriebsbedarf","5400 Wareneingang 19% Vorsteuer [EUR 4,85], 1406 [EUR 1,14] <-- 1600 Kasse [EUR 5,99]","2019-10-30 20:11:15","2019-10-30 20:11:15",NULL
685,1,"2018-03-09","2018-03-09-5","2018-03-09-5","-15,33",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 12,42], 1406 [EUR 2,91] <-- 1600 Kasse [EUR 15,33]","2019-10-30 20:10:02","2019-10-30 20:10:02",NULL
684,1,"2018-03-03","2018-03-03-4","2018-03-03-4","-38,00",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 30,78], 1406 [EUR 7,22] <-- 1600 Kasse [EUR 38,00]","2019-10-30 20:09:34","2019-10-30 20:09:34",NULL
683,1,"2018-06-05","2018-06-05-3","2018-06-05-3","-11,05",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 8,95], 1406 [EUR 2,10] <-- 1600 Kasse [EUR 11,05]","2019-10-30 20:08:46","2019-10-30 20:08:46",NULL
682,1,"2018-06-04","2018-06-04-4","2018-06-04-4","-11,50",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 9,31], 1406 [EUR 2,19] <-- 1600 Kasse [EUR 11,50]","2019-10-30 20:07:57","2019-10-30 20:07:57",NULL
681,1,"2018-06-01","2018-06-01-3","2018-06-01-3","-30,19",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 24,45], 1406 [EUR 5,74] <-- 1600 Kasse [EUR 30,19]","2019-10-30 20:07:31","2019-10-30 20:07:31",NULL
680,1,"2018-02-23","2018-02-23-2","2018-02-23-2","-25,10",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 20,33], 1406 [EUR 4,77] <-- 1600 Kasse [EUR 25,10]","2019-10-30 20:07:07","2019-10-30 20:07:07",NULL
679,1,"2018-05-30","2018-05-30-5","2018-05-30-5","-26,70",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 21,63], 1406 [EUR 5,07] <-- 1600 Kasse [EUR 26,70]","2019-10-30 20:06:43","2019-10-30 20:06:43",NULL
678,1,"2018-05-27","2018-05-27-5","2018-05-27-5","-9,80",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 7,94], 1406 [EUR 1,86] <-- 1600 Kasse [EUR 9,80]","2019-10-30 20:06:26","2019-10-30 20:06:26",NULL
677,1,"2018-05-11","2018-05-11-1","2018-05-11-1","-28,19",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 22,83], 1406 [EUR 5,36] <-- 1600 Kasse [EUR 28,19]","2019-10-30 20:05:54","2019-10-30 20:05:54",NULL
676,1,"2018-05-04","2018-05-04-3","2018-05-04-3","-30,80",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 24,95], 1406 [EUR 5,85] <-- 1600 Kasse [EUR 30,80]","2019-10-30 20:05:25","2019-10-30 20:05:25",NULL
675,1,"2018-05-01","2018-05-01-5","2018-05-01-5","-25,41",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 20,58], 1406 [EUR 4,83] <-- 1600 Kasse [EUR 25,41]","2019-10-30 20:04:57","2019-10-30 20:04:57",NULL
674,1,"2018-04-08","2018-04-08-5","2018-04-08-5","-18,11",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 14,67], 1406 [EUR 3,44] <-- 1600 Kasse [EUR 18,11]","2019-10-30 20:04:34","2019-10-30 20:04:34",NULL
673,1,"2018-04-06","2018-04-06-6","2018-04-06-6","-12,00",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 9,72], 1406 [EUR 2,28] <-- 1600 Kasse [EUR 12,00]","2019-10-30 20:03:58","2019-10-30 20:03:58",NULL
672,1,"2018-04-05","2018-04-05-4","2018-04-05-4","-58,80",9,"Diesel","5400 Wareneingang 19% Vorsteuer [EUR 47,63], 1406 [EUR 11,17] <-- 1600 Kasse [EUR 58,80]","2019-10-30 20:01:54","2019-10-30 20:01:54",NULL
671,1,"2018-03-22","2018-03-22-6","2018-03-22-6","-9,80",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 9,80] <-- 1600 Kasse [EUR 9,80]","2019-10-30 19:58:47","2019-10-30 19:58:47",NULL
670,1,"2018-03-26","2018-03-26-5","2018-03-26-5","-8,29",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 8,29] <-- 1600 Kasse [EUR 8,29]","2019-10-30 19:58:12","2019-10-30 19:58:12",NULL
669,1,"2018-03-30","2018-03-30-6","2018-03-30-6","-4,99",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 4,99] <-- 1600 Kasse [EUR 4,99]","2019-10-30 19:57:50","2019-10-30 19:57:50",NULL
668,1,"2018-03-30","2018-03-30-5","2018-03-30-5","-10,93",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 10,93] <-- 1600 Kasse [EUR 10,93]","2019-10-30 19:57:16","2019-10-30 19:57:16",NULL
667,1,"2018-03-30","2018-03-30-4","2018-03-30-4","-11,92",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 11,92] <-- 1600 Kasse [EUR 11,92]","2019-10-30 19:56:49","2019-10-30 19:56:49",NULL
666,1,"2018-03-31","2018-03-31-4","2018-03-31-4","-30,29",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 30,29] <-- 1600 Kasse [EUR 30,29]","2019-10-30 19:56:12","2019-10-30 19:56:12",NULL
665,1,"2018-04-06","2018-04-06-5","2018-04-06-5","-35,01",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 35,01] <-- 1600 Kasse [EUR 35,01]","2019-10-30 19:55:43","2019-10-30 19:55:43",NULL
664,1,"2018-04-07","2018-04-07-3","2018-04-07-3","-30,77",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 30,77] <-- 1600 Kasse [EUR 30,77]","2019-10-30 19:55:12","2019-10-30 19:55:12",NULL
663,1,"2018-04-13","2018-04-13-4","2018-04-13-4","-9,11",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 9,11] <-- 1600 Kasse [EUR 9,11]","2019-10-30 19:54:55","2019-10-30 19:54:55",NULL
662,1,"2018-05-27","2018-05-27-4","2018-05-27-4","-37,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 37,00] <-- 1600 Kasse [EUR 37,00]","2019-10-30 19:54:29","2019-10-30 19:54:29",NULL
661,1,"2018-05-28","2018-05-28-3","2018-05-28-3","-26,61",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 26,61] <-- 1600 Kasse [EUR 26,61]","2019-10-30 19:53:51","2019-10-30 19:53:51",NULL
660,1,"2018-03-17","2018-03-17-10","2018-03-17-10","-24,57",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 24,57] <-- 1600 Kasse [EUR 24,57]","2019-10-30 19:53:21","2019-10-30 19:53:21",NULL
659,1,"2018-03-19","2018-03-19-4","2018-03-19-4","-54,37",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 54,37] <-- 1600 Kasse [EUR 54,37]","2019-10-30 19:52:40","2019-10-30 19:52:40",NULL
658,1,"2018-06-29","2018-06-29-3","2018-06-29-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:17:27","2019-10-30 19:17:27",NULL
657,1,"2018-06-28","2018-06-28-3","2018-06-28-3","-200,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 200,00] <-- 1600 Kasse [EUR 200,00]","2019-10-30 19:17:12","2019-10-30 19:17:12",NULL
656,1,"2018-06-27","2018-06-27-3","2018-06-27-3","-20,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 20,00] <-- 1600 Kasse [EUR 20,00]","2019-10-30 19:17:01","2019-10-30 19:17:01",NULL
655,1,"2018-06-26","2018-06-26-3","2018-06-26-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:16:51","2019-10-30 19:16:51",NULL
654,1,"2018-06-23","2018-06-23-4","2018-06-23-4","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:16:43","2019-10-30 19:16:43",NULL
653,1,"2018-06-21","2018-06-21-3","2018-06-21-3","-190,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 190,00] <-- 1600 Kasse [EUR 190,00]","2019-10-30 19:16:33","2019-10-30 19:16:33",NULL
652,1,"2018-06-20","2018-06-20-3","2018-06-20-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:16:19","2019-10-30 19:16:19",NULL
651,1,"2018-06-17","2018-06-17-3","2018-06-17-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:16:12","2019-10-30 19:16:12",NULL
650,1,"2018-06-14","2018-06-14-3","2018-06-14-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:16:04","2019-10-30 19:16:04",NULL
649,1,"2018-06-10","2018-06-10-3","2018-06-10-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:15:57","2019-10-30 19:15:57",NULL
648,1,"2018-06-06","2018-06-06-3","2018-06-06-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:15:49","2019-10-30 19:15:49",NULL
647,1,"2018-06-03","2018-06-03-1","2018-06-03-1","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:15:43","2019-10-30 19:15:43",NULL
646,1,"2018-05-30","2018-05-30-4","2018-05-30-4","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:15:24","2019-10-30 19:15:24",NULL
645,1,"2018-05-29","2018-05-29-4","2018-05-29-4","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:15:17","2019-10-30 19:15:17",NULL
644,1,"2018-05-27","2018-05-27-3","2018-05-27-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:15:08","2019-10-30 19:15:08",NULL
643,1,"2018-05-23","2018-05-23-3","2018-05-23-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:15:01","2019-10-30 19:15:01",NULL
642,1,"2018-05-19","2018-05-19-3","2018-05-19-3","-50,00",0,"Einzahlungsbeleg","2100 Privatentnahmen allgemein [EUR 50,00] <-- 1600 Kasse [EUR 50,00]","2019-10-30 19:14:52","2019-10-30 19:14:52",NULL
