"id","user_id","date","amount","vat_code","direct_account","offset_account","client_details","system_details","internal_bill_number","original_bill_number","created_at","updated_at","deleted_at"
108,1,"2018-07-05",83.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 83,00] <-- 4300 Erlöse 7% USt. [EUR 77,57], 3801 [EUR 5,43]","000013",398,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
109,1,"2018-07-17",73.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 73,00] <-- 4300 Erlöse 7% USt. [EUR 68,22], 3801 [EUR 4,78]","000019",399,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
110,1,"2018-07-18",69.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 69,00] <-- 4300 Erlöse 7% USt. [EUR 64,49], 3801 [EUR 4,51]","000023",400,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
111,1,"2018-07-19",156.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 156,00] <-- 4300 Erlöse 7% USt. [EUR 145,79], 3801 [EUR 10,21]","000025",401,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
112,1,"2018-07-22",227.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 227,00] <-- 4300 Erlöse 7% USt. [EUR 212,15], 3801 [EUR 14,85]","000028",402,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
113,1,"2018-07-23",59.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 59,00] <-- 4300 Erlöse 7% USt. [EUR 55,14], 3801 [EUR 3,86]","000031",403,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
114,1,"2018-07-25",109.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 109,00] <-- 4300 Erlöse 7% USt. [EUR 101,87], 3801 [EUR 7,13]","000035",404,"2019-11-16 20:09:37","2019-11-16 20:09:37",NULL
115,1,"2018-07-27",110.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 110,00] <-- 4300 Erlöse 7% USt. [EUR 102,80], 3801 [EUR 7,20]","000038",405,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
116,1,"2018-07-29",97.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 97,00] <-- 4300 Erlöse 7% USt. [EUR 90,65], 3801 [EUR 6,35]","000041",406,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
117,1,"2018-07-30",40.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 40,00] <-- 4300 Erlöse 7% USt. [EUR 37,38], 3801 [EUR 2,62]","000043",407,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
118,1,"2018-07-31",150.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 150,00] <-- 4300 Erlöse 7% USt. [EUR 140,19], 3801 [EUR 9,81]","000045",408,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
119,1,"2018-08-01",62.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 62,00] <-- 4300 Erlöse 7% USt. [EUR 57,94], 3801 [EUR 4,06]","000001",409,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
120,1,"2018-08-02",97.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 97,00] <-- 4300 Erlöse 7% USt. [EUR 90,65], 3801 [EUR 6,35]","000004",410,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
121,1,"2018-08-03",119.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 119,00] <-- 4300 Erlöse 7% USt. [EUR 111,21], 3801 [EUR 7,79]","000006",411,"2019-11-16 20:09:38","2019-11-20 17:03:27","2019-11-20 17:03:27"
122,1,"2018-08-03",119.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 119,00] <-- 4300 Erlöse 7% USt. [EUR 111,21], 3801 [EUR 7,79]","000007",412,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
123,1,"2018-08-13",129.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 129,00] <-- 4300 Erlöse 7% USt. [EUR 120,56], 3801 [EUR 8,44]","000012",413,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
124,1,"2018-08-14",119.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 119,00] <-- 4300 Erlöse 7% USt. [EUR 111,21], 3801 [EUR 7,79]","000014",414,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
125,1,"2018-08-15",110.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 110,00] <-- 4300 Erlöse 7% USt. [EUR 102,80], 3801 [EUR 7,20]","000017",415,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
126,1,"2018-08-16",122.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 122,00] <-- 4300 Erlöse 7% USt. [EUR 114,02], 3801 [EUR 7,98]","000020",416,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
127,1,"2018-08-17",109.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 109,00] <-- 4300 Erlöse 7% USt. [EUR 101,87], 3801 [EUR 7,13]","000023",417,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
128,1,"2018-08-19",60.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 60,00] <-- 4300 Erlöse 7% USt. [EUR 56,07], 3801 [EUR 3,93]","000025",418,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
129,1,"2018-08-20",64.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 64,00] <-- 4300 Erlöse 7% USt. [EUR 59,81], 3801 [EUR 4,19]","000028",419,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
130,1,"2018-08-21",56.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 56,00] <-- 4300 Erlöse 7% USt. [EUR 52,34], 3801 [EUR 3,66]","000031",420,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
131,1,"2018-08-22",111.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 111,00] <-- 4300 Erlöse 7% USt. [EUR 103,74], 3801 [EUR 7,26]","000034",421,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
132,1,"2018-08-23",98.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 98,00] <-- 4300 Erlöse 7% USt. [EUR 91,59], 3801 [EUR 6,41]","000036",422,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
133,1,"2018-08-24",112.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 112,00] <-- 4300 Erlöse 7% USt. [EUR 104,67], 3801 [EUR 7,33]","000039",423,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
134,1,"2018-08-26",44.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 44,00] <-- 4300 Erlöse 7% USt. [EUR 41,12], 3801 [EUR 2,88]","000041",424,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
135,1,"2018-08-27",151.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 151,00] <-- 4300 Erlöse 7% USt. [EUR 141,12], 3801 [EUR 9,88]","000077",425,"2019-11-20 18:20:59","2019-11-20 18:20:59",NULL
136,1,"2018-08-28",49.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 49,00] <-- 4300 Erlöse 7% USt. [EUR 45,79], 3801 [EUR 3,21]","000048",426,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
137,1,"2018-08-29",157.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 157,00] <-- 4300 Erlöse 7% USt. [EUR 146,73], 3801 [EUR 10,27]","000051",427,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
138,1,"2018-08-30",80.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 80,00] <-- 4300 Erlöse 7% USt. [EUR 74,77], 3801 [EUR 5,23]","000053",428,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
139,1,"2018-08-31",132.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 132,00] <-- 4300 Erlöse 7% USt. [EUR 123,36], 3801 [EUR 8,64]","000056",429,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
140,1,"2018-09-01",102.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 102,00] <-- 4300 Erlöse 7% USt. [EUR 95,33], 3801 [EUR 6,67]","000001",430,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
141,1,"2018-09-02",136.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 136,00] <-- 4300 Erlöse 7% USt. [EUR 127,10], 3801 [EUR 8,90]","000004",431,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
142,1,"2018-09-03",103.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 103,00] <-- 4300 Erlöse 7% USt. [EUR 96,26], 3801 [EUR 6,74]","000006",432,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
143,1,"2018-09-05",205.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 205,00] <-- 4300 Erlöse 7% USt. [EUR 191,59], 3801 [EUR 13,41]","000010",433,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
144,1,"2018-09-06",157.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 157,00] <-- 4300 Erlöse 7% USt. [EUR 146,73], 3801 [EUR 10,27]","000012",434,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
145,1,"2018-09-07",102.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 102,00] <-- 4300 Erlöse 7% USt. [EUR 95,33], 3801 [EUR 6,67]","000015",435,"2019-11-16 20:09:38","2019-11-16 20:09:38",NULL
146,1,"2018-09-08",164.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 164,00] <-- 4300 Erlöse 7% USt. [EUR 153,27], 3801 [EUR 10,73]","000018",436,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
147,1,"2018-09-09",237.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 237,00] <-- 4300 Erlöse 7% USt. [EUR 221,50], 3801 [EUR 15,50]","000020",437,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
148,1,"2018-09-10",128.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 128,00] <-- 4300 Erlöse 7% USt. [EUR 119,63], 3801 [EUR 8,37]","000022",438,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
149,1,"2018-09-11",89.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 89,00] <-- 4300 Erlöse 7% USt. [EUR 83,18], 3801 [EUR 5,82]","000026",439,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
150,1,"2018-09-12",100.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 100,00] <-- 4300 Erlöse 7% USt. [EUR 93,46], 3801 [EUR 6,54]","000030",440,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
151,1,"2018-09-13",48.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 48,00] <-- 4300 Erlöse 7% USt. [EUR 44,86], 3801 [EUR 3,14]","000060",441,"2019-11-20 18:24:21","2019-11-20 18:24:21",NULL
152,1,"2018-09-15",90.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 90,00] <-- 4300 Erlöse 7% USt. [EUR 84,11], 3801 [EUR 5,89]","000036",442,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
153,1,"2018-09-16",404.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 404,00] <-- 4300 Erlöse 7% USt. [EUR 377,57], 3801 [EUR 26,43]","000038",443,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
154,1,"2018-09-17",115.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 115,00] <-- 4300 Erlöse 7% USt. [EUR 107,48], 3801 [EUR 7,52]","000040",444,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
155,1,"2018-09-19",146.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 146,00] <-- 4300 Erlöse 7% USt. [EUR 136,45], 3801 [EUR 9,55]","000044",445,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
156,1,"2018-09-21",135.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 135,00] <-- 4300 Erlöse 7% USt. [EUR 126,17], 3801 [EUR 8,83]","000047",446,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
157,1,"2018-09-22",226.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 226,00] <-- 4300 Erlöse 7% USt. [EUR 211,21], 3801 [EUR 14,79]","000049",447,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
159,1,"2018-09-23",336.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 336,00] <-- 4300 Erlöse 7% USt. [EUR 314,02], 3801 [EUR 21,98]","000051",449,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
160,1,"2018-09-27",29.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 29,00] <-- 4300 Erlöse 7% USt. [EUR 27,10], 3801 [EUR 1,90]","000056",450,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
161,1,"2018-09-29",24.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 24,00] <-- 4300 Erlöse 7% USt. [EUR 22,43], 3801 [EUR 1,57]","000058",451,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
162,1,"2018-09-30",55.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 55,00] <-- 4300 Erlöse 7% USt. [EUR 51,40], 3801 [EUR 3,60]","000060",452,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
163,1,"2018-10-01",120.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 120,00] <-- 4300 Erlöse 7% USt. [EUR 112,15], 3801 [EUR 7,85]","000001",453,"2019-11-20 18:26:01","2019-11-20 18:26:01",NULL
164,1,"2018-10-02",9.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 9,00] <-- 4300 Erlöse 7% USt. [EUR 8,41], 3801 [EUR 0,59]","000005",454,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
165,1,"2018-10-04",123.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 123,00] <-- 4300 Erlöse 7% USt. [EUR 114,95], 3801 [EUR 8,05]","000008",455,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
166,1,"2018-10-05",35.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 35,00] <-- 4300 Erlöse 7% USt. [EUR 32,71], 3801 [EUR 2,29]","000010",456,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
168,1,"2018-10-09",107.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 107,00] <-- 4300 Erlöse 7% USt. [EUR 100,00], 3801 [EUR 7,00]","000013",458,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
169,1,"2018-10-10",93.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 93,00] <-- 4300 Erlöse 7% USt. [EUR 86,92], 3801 [EUR 6,08]","000017",459,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
170,1,"2018-10-13",262.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 262,00] <-- 4300 Erlöse 7% USt. [EUR 244,86], 3801 [EUR 17,14]","000020",460,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
171,1,"2018-10-14",114.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 114,00] <-- 4300 Erlöse 7% USt. [EUR 106,54], 3801 [EUR 7,46]","000022",461,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
172,1,"2018-10-15",94.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 94,00] <-- 4300 Erlöse 7% USt. [EUR 87,85], 3801 [EUR 6,15]","000049",462,"2019-11-20 18:28:10","2019-11-20 18:28:10",NULL
173,1,"2018-10-16",105.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 105,00] <-- 4300 Erlöse 7% USt. [EUR 98,13], 3801 [EUR 6,87]","000028",463,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
174,1,"2018-10-19",106.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 106,00] <-- 4300 Erlöse 7% USt. [EUR 99,07], 3801 [EUR 6,93]","000033",464,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
175,1,"2018-10-21",196.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 196,00] <-- 4300 Erlöse 7% USt. [EUR 183,18], 3801 [EUR 12,82]","000035",465,"2019-11-16 20:09:39","2019-11-16 20:09:39",NULL
176,1,"2018-10-22",119.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 119,00] <-- 4300 Erlöse 7% USt. [EUR 111,21], 3801 [EUR 7,79]","000037",466,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
177,1,"2018-10-23",91.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 91,00] <-- 4300 Erlöse 7% USt. [EUR 85,05], 3801 [EUR 5,95]","000040",467,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
178,1,"2018-10-24",101.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 101,00] <-- 4300 Erlöse 7% USt. [EUR 94,39], 3801 [EUR 6,61]","000043",468,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
179,1,"2018-10-25",21.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 21,00] <-- 4300 Erlöse 7% USt. [EUR 19,63], 3801 [EUR 1,37]","000046",469,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
180,1,"2018-10-27",62.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 62,00] <-- 4300 Erlöse 7% USt. [EUR 57,94], 3801 [EUR 4,06]","000048",470,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
181,1,"2018-10-28",350.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 350,00] <-- 4300 Erlöse 7% USt. [EUR 327,10], 3801 [EUR 22,90]","000050",471,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
182,1,"2018-11-06",120.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 120,00] <-- 4300 Erlöse 7% USt. [EUR 112,15], 3801 [EUR 7,85]","000001",472,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
183,1,"2018-11-08",55.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 55,00] <-- 4300 Erlöse 7% USt. [EUR 51,40], 3801 [EUR 3,60]","000003",473,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
184,1,"2018-11-09",102.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 102,00] <-- 4300 Erlöse 7% USt. [EUR 95,33], 3801 [EUR 6,67]","000005",474,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
185,1,"2018-11-10",138.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 138,00] <-- 4300 Erlöse 7% USt. [EUR 128,97], 3801 [EUR 9,03]","000007",475,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
186,1,"2018-11-12",101.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 101,00] <-- 4300 Erlöse 7% USt. [EUR 94,39], 3801 [EUR 6,61]","000018",476,"2019-11-20 18:31:11","2019-11-20 18:31:11",NULL
187,1,"2018-11-13",81.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 81,00] <-- 4300 Erlöse 7% USt. [EUR 75,70], 3801 [EUR 5,30]","000014",477,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
188,1,"2018-11-15",203.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 203,00] <-- 4300 Erlöse 7% USt. [EUR 189,72], 3801 [EUR 13,28]","000017",478,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
189,1,"2018-11-17",102.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 102,00] <-- 4300 Erlöse 7% USt. [EUR 95,33], 3801 [EUR 6,67]","000019",479,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
190,1,"2018-11-18",106.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 106,00] <-- 4300 Erlöse 7% USt. [EUR 99,07], 3801 [EUR 6,93]","000021",480,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
191,1,"2018-12-01",45.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 45,00] <-- 4300 Erlöse 7% USt. [EUR 42,06], 3801 [EUR 2,94]","000001",481,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
192,1,"2018-12-07",46.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 46,00] <-- 4300 Erlöse 7% USt. [EUR 42,99], 3801 [EUR 3,01]","000004",483,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
193,1,"2018-12-08",139.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 139,00] <-- 4300 Erlöse 7% USt. [EUR 129,91], 3801 [EUR 9,09]","000006",484,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
194,1,"2018-12-09",125.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 125,00] <-- 4300 Erlöse 7% USt. [EUR 116,82], 3801 [EUR 8,18]","000008",485,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
195,1,"2018-12-10",131.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 131,00] <-- 4300 Erlöse 7% USt. [EUR 122,43], 3801 [EUR 8,57]","000010",486,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
196,1,"2018-12-11",124.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 124,00] <-- 4300 Erlöse 7% USt. [EUR 115,89], 3801 [EUR 8,11]","000013",487,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
197,1,"2018-12-12",272.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 272,00] <-- 4300 Erlöse 7% USt. [EUR 254,21], 3801 [EUR 17,79]","000017",488,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
198,1,"2018-12-13",245.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 245,00] <-- 4300 Erlöse 7% USt. [EUR 228,97], 3801 [EUR 16,03]","000020",489,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
199,1,"2018-12-14",428.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 428,00] <-- 4300 Erlöse 7% USt. [EUR 400,00], 3801 [EUR 28,00]","000040",490,"2019-11-20 18:35:04","2019-11-20 18:35:04",NULL
200,1,"2018-12-15",115.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 115,00] <-- 4300 Erlöse 7% USt. [EUR 107,48], 3801 [EUR 7,52]","000027",491,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
201,1,"2018-12-16",180.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 180,00] <-- 4300 Erlöse 7% USt. [EUR 168,22], 3801 [EUR 11,78]","000029",492,"2019-11-16 20:09:40","2019-11-16 20:09:40",NULL
202,1,"2018-12-17",120.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 120,00] <-- 4300 Erlöse 7% USt. [EUR 112,15], 3801 [EUR 7,85]","000058",493,"2019-11-20 18:35:53","2019-11-20 18:35:53",NULL
203,1,"2018-12-18",131.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 131,00] <-- 4300 Erlöse 7% USt. [EUR 122,43], 3801 [EUR 8,57]","000036",494,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
204,1,"2018-12-19",154.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 154,00] <-- 4300 Erlöse 7% USt. [EUR 143,93], 3801 [EUR 10,07]","000039",495,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
205,1,"2018-12-20",108.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 108,00] <-- 4300 Erlöse 7% USt. [EUR 100,93], 3801 [EUR 7,07]","000042",496,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
206,1,"2018-12-21",115.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 115,00] <-- 4300 Erlöse 7% USt. [EUR 107,48], 3801 [EUR 7,52]","000045",497,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
207,1,"2018-12-22",119.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 119,00] <-- 4300 Erlöse 7% USt. [EUR 111,21], 3801 [EUR 7,79]","000047",498,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
208,1,"2018-12-23",111.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 111,00] <-- 4300 Erlöse 7% USt. [EUR 103,74], 3801 [EUR 7,26]","000049",499,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
209,1,"2018-12-24",140.00,8,1600,4300,"Taxischicht im Pflichtfahrgebiet","1600 Kasse  [EUR 140,00] <-- 4300 Erlöse 7% USt. [EUR 130,84], 3801 [EUR 9,16]","000051",500,"2019-11-16 20:09:41","2019-11-16 20:09:41",NULL
